-0.452 2.712 2
0.477 1.998 2
-1.236 -0.463 0
-0.038 1.788 2
1.011 1.784 1
0.109 2.067 2
-0.681 1.876 2
-0.914 0.033 0
0.037 1.96 2
-0.925 1.066 0
-1.055 -0.314 0
-1.487 0.191 0
-1.564 -0.17 0
0.185 1.815 2
0.007 2.035 2
0.854 2.166 2
0.158 1.63 2
-0.646 2.005 2
-0.067 2.127 2
0.496 2.771 2
-0.675 0.312 0
1.6 1.259 1
-0.056 1.874 2
0.955 1.164 1
0.76 2.305 2
-0.84 -0.145 0
1.174 1.276 1
0.963 0.828 1
-1.167 0.43 0
-0.009 2.064 2
-0.702 0.318 0
-0.208 1.68 2
-0.374 0.385 0
0.353 1.788 2
-1.162 -0.718 0
0.785 0.892 1
-1.05 -0.11 0
-0.92 0.308 0
0.133 2.092 2
-0.211 2.42 2
1.118 1.239 1
1.161 0.516 1
-1.069 0.125 0
-0.21 2.019 2
-1.454 -0.371 0
0.647 1.058 1
0.755 0.968 1
0.937 1.355 1
0.99 1.252 1
-0.321 2.281 2
1.236 0.557 1
0.414 1.613 2
-0.057 2.25 2
1.072 0.573 1
-0.124 2.121 2
-1.427 -0.673 0
-1.132 -0.181 0
1.686 1.259 1
-0.512 0.078 0
-0.544 1.874 2
0.136 2.133 2
1.127 0.338 1
0.985 0.631 1
1.591 0.921 1
0.791 0.762 1
0.058 2.24 2
0.307 2.165 2
-1.842 -0.401 0
-0.266 2.101 2
-0.685 0.065 0
-0.546 1.792 2
-1.232 -0.115 0
-0.505 -0.181 0
0.035 1.501 2
1.067 0.663 1
0.172 1.626 2
-1.161 -0.2 0
-1.344 -0.411 0
-1.019 0.173 0
1.796 0.999 1
0.85 0.977 1
0.084 1.913 2
0.257 1.974 2
-0.129 1.394 2
-0.015 1.075 2
1.156 0.98 1
1.014 0.657 1
-0.26 2.821 2
-1.091 -0.15 0
1.441 0.905 1
0.988 1.279 1
0.177 2.002 2
0.739 1.372 1
-1.066 0.517 0
1.221 0.467 1
-0.749 -0.064 0
1.065 1.452 1
-1.255 0.316 0
-0.475 0.133 0
0.154 1.666 2
-1.352 -0.233 0
1.041 0.542 1
1.279 1.129 1
0.774 1.247 1
-0.389 1.717 2
-1.146 0.248 0
-1.236 -0.326 0
1.13 1.12 1
0.678 0.987 1
-1.359 -0.167 0
0.0 2.271 2
-0.226 2.228 2
1.326 1.277 1
-0.558 2.232 2
-0.182 1.754 2
0.676 0.434 1
0.266 1.828 2
-0.002 2.07 2
-0.138 1.824 2
0.553 1.237 1
-0.93 -0.05 0
-0.882 -0.01 0
1.486 1.178 1
0.867 1.173 1
0.001 1.602 2
0.036 2.215 2
-1.985 0.381 0
-1.094 0.159 0
-1.252 -0.633 0
0.279 2.33 2
0.524 2.665 2
1.32 0.899 1
0.397 1.362 2
0.873 1.304 1
0.808 1.062 1
-1.186 -0.152 0
-0.901 -0.092 0
0.86 1.105 1
0.526 2.726 2
-0.321 1.987 2
1.148 0.737 1
-0.091 1.531 2
0.429 1.726 2
0.045 2.075 2
0.295 1.457 2
1.359 1.231 1
-1.121 0.121 0
0.717 0.923 1
0.131 2.084 2
1.007 1.229 1
-1.24 0.067 0
0.736 1.031 1
1.07 0.841 1
1.158 0.933 1
0.283 2.21 2
-0.944 0.055 0
-0.074 1.792 2
-0.928 -0.535 0
1.318 1.175 1
1.046 0.667 1
-0.527 -0.105 0
1.442 0.873 1
0.263 1.626 2
-0.159 1.963 2
-0.2 -0.06 0
0.149 1.972 2
-0.857 0.378 0
-0.307 1.855 2
-0.137 2.234 2
-0.189 1.917 2
1.026 0.945 1
0.11 1.65 2
-0.573 0.281 0
-1.089 0.671 0
0.94 0.843 1
-1.185 0.142 0
-1.341 -0.027 0
1.293 1.244 1
0.387 1.905 2
-0.53 1.59 2
-1.034 0.28 0
1.018 0.853 1
1.244 0.679 1
-1.877 0.318 0
-0.413 -0.257 0
0.39 1.979 2
-1.349 -0.13 0
